player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,next_fixture
101,Caoimhín Kelleher,Brentford,5,1,4.8,5.693414771250808,0.9499157851652043,93.4,High,5.234,6.153,1,0,0,CHE (A)
106,Nathan Collins,Brentford,5,2,4.9,8.406404110291156,0.9321873656909931,67.9,Medium,7.223,9.59,1,0,1,CHE (A)
5,Gabriel dos Santos Magalhães,Arsenal,1,2,7.3,5.113690401433268,0.7829646252088814,83.0,High,3.876,6.352,1,0,0,NFO (A)
506,Murillo Costa dos Santos,Nott'm Forest,16,2,5.2,4.8595301537701445,0.8648330269459606,65.8,Medium,3.922,5.797,1,0,0,ARS (H)
488,Bruno Guimarães Rodriguez Moura,Newcastle,15,3,6.9,6.811833028128387,0.9176993432454728,84.7,High,5.122,8.502,1,0,0,WOL (A)
16,Bukayo Saka,Arsenal,1,3,10.0,5.515964892670059,0.8604140258816866,88.6,High,4.776,6.256,1,0,0,NFO (A)
303,James Garner,Everton,9,3,5.2,5.483424602683042,0.9366617048020771,70.2,Medium,4.745,6.222,1,0,0,AVL (A)
82,Antoine Semenyo,Man City,13,3,8.0,5.071652389703953,0.9150337609647857,91.2,High,4.484,5.659,1,0,0,MUN (A)
136,Igor Thiago Nascimento Rodrigues,Brentford,5,4,7.2,8.032996904713343,0.9338214704212782,87.2,High,6.733,9.333,1,0,0,CHE (A)
749,Mateus Mané,Wolves,20,4,4.2,5.634123284906291,0.8458634462289503,61.4,Medium,4.164,7.104,1,0,0,NEW (H)
681,Benjamin Sesko,Man Utd,14,4,7.2,5.326048096308405,0.7780593315685242,79.8,High,4.893,5.759,1,0,0,MCI (H)
