player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
226,Trevoh Chalobah,Chelsea,7,2,5.4,4.761354368018962,0.8864551139292143,88.9,High,3.997,5.526,0,1,0,1,LEE (A)
106,Nathan Collins,Brentford,5,2,4.9,4.690830922940647,0.9516125126887081,69.5,Medium,3.924,5.457,0,1,0,2,ARS (A)
337,Raúl Jiménez Rodríguez,Fulham,10,4,5.9,4.212393174186027,0.8584126946303953,92.5,High,3.903,4.522,0,1,0,3,MCI (H)
736,Gianluigi Donnarumma,Man City,13,1,5.6,4.2820272960288825,0.9495702772373006,67.5,Medium,3.358,5.206,0,1,0,4,FUL (A)
