player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,next_fixture
32,Emiliano Martínez Romero,Aston Villa,2,1,5.0,4.491740716113978,0.8809110820033434,91.0,High,3.991,4.992,1,0,0,WOL (H)
261,Chris Richards,Crystal Palace,8,2,4.4,5.8595209273854225,0.9285710023712024,67.6,Medium,4.861,6.858,1,0,0,MUN (H)
257,Maxence Lacroix,Crystal Palace,8,2,5.2,5.842662349219902,0.9477947146199733,87.1,High,4.527,7.158,1,0,0,MUN (H)
256,Daniel Muñoz Mejía,Crystal Palace,8,2,5.9,5.690329649284647,0.9316673567731295,97.7,High,5.626,5.754,1,0,0,MUN (H)
20,Leandro Trossard,Arsenal,1,3,6.6,7.735786221228754,0.926350566000363,93.1,High,7.267,8.205,1,0,1,CHE (A)
266,Eberechi Eze,Arsenal,1,3,7.3,6.622312290339725,0.8607376862313239,91.8,High,6.198,7.047,1,0,0,CHE (A)
21,Declan Rice,Arsenal,1,3,7.2,6.033314424027226,0.945336048953781,96.4,High,5.848,6.218,1,0,0,CHE (A)
488,Bruno Guimarães Rodriguez Moura,Newcastle,15,3,6.9,5.636681871528568,0.9118273061363615,87.0,High,4.474,6.799,1,0,0,EVE (A)
236,Pedro Lomba Neto,Chelsea,7,3,7.0,5.398772385102596,0.9172373438349165,94.2,High,5.089,5.708,1,0,0,ARS (H)
178,Danny Welbeck,Brighton,6,4,6.3,5.086440849662985,0.881660144366365,95.0,High,4.916,5.257,1,0,0,NFO (A)
249,João Pedro Junqueira de Jesus,Chelsea,7,4,7.4,5.085980552335521,0.9309601047208811,94.2,High,4.755,5.417,1,0,0,ARS (H)
