player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,appearance_probability,availability_this_round,availability_next_round,status_availability,fixture_multiplier,cameo_points,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
346,Dominic Calvert-Lewin,Leeds,13,4,6.0,4.09971986404054,0.9165639117223041,0.9676551020302164,,,1.0,1.0,1.6344725111441307,89.4,High,3.326,4.873,0,1,0,1,BHA (A)
79,Francisco Evanilson de Lima Barbosa,Bournemouth,3,4,6.0,3.816009733642161,0.7620853390147633,0.9085456700415848,,,1.0,1.0,1.6344725111441307,85.7,High,3.086,4.546,0,1,0,2,NEW (A)
112,Jan Paul van Hecke,Spurs,19,2,5.0,3.5800885979082127,0.8614498586696796,0.9285920908265111,,,1.0,1.0,0.8903559127439724,92.2,High,3.247,3.913,0,1,0,3,NFO (A)
250,Bernd Leno,Fulham,10,1,4.5,3.474675849865293,0.9374887872358934,0.9725386616689562,,,1.0,1.0,0.5,96.3,High,3.326,3.624,0,1,0,4,CRY (H)
