player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
260,Marc Guéhi,Man City,13,2,5.1,5.109034133028591,0.8303153878176195,80.3,High,2.938,7.28,0,1,0,1,SUN (H)
716,Nicolò Savona,Nott'm Forest,16,2,4.5,4.747560154502697,0.8483602973465882,67.4,Medium,4.002,5.493,0,1,0,2,EVE (A)
526,Igor Jesus Maciel da Cruz,Nott'm Forest,16,4,5.9,4.5145795430492655,0.7540568764894919,86.0,High,3.816,5.213,0,1,0,3,EVE (A)
733,Senne Lammens,Man Utd,14,1,5.1,3.722042694876697,0.9555128623355211,72.6,Medium,3.263,4.181,0,1,0,4,WOL (A)
