player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
317,Joachim Andersen,Fulham,10,2,4.4,4.08397823061904,0.9154470801262751,66.1,Medium,3.119,5.049,0,1,0,1,NFO (H)
191,Maxime Estève,Burnley,3,2,3.8,3.3247301538653318,0.9724937412636219,88.5,High,2.212,4.437,0,1,0,2,BOU (A)
817,Adam Armstrong,Wolves,20,4,5.1,3.1481948183919797,0.8765999234294894,63.7,Medium,2.115,4.181,0,1,0,3,BRE (H)
470,Martin Dúbravka,Burnley,3,1,4.0,2.757522338690349,0.9567461782746665,93.8,High,2.373,3.143,0,1,0,4,BOU (A)
