player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
417,Rayan Cherki,Man City,13,3,6.5,6.653500270861226,0.6732904965977555,80.4,High,5.4,7.907,0,1,0,1,ARS (H) / BUR (A)
344,Jaka Bijol,Leeds,11,2,3.9,6.539550974616818,0.8120208625698472,92.5,High,6.273,6.806,0,1,0,2,WOL (H) / BOU (A)
136,Igor Thiago Nascimento Rodrigues,Brentford,5,4,7.2,6.054829844287767,0.9216555529501274,88.2,High,5.035,7.075,0,1,0,3,FUL (H)
679,Mads Hermansen,West Ham,19,1,4.2,5.5811670339375326,0.9607912277646911,64.2,Medium,4.088,7.075,0,1,0,4,CRY (A)
