player_id,full_name,team_name,team_id,element_type,now_cost_millions,expected_points,start_probability,confidence_score,confidence_level,expected_points_lower_80,expected_points_upper_80,starting,bench,captain,bench_order,next_fixture
575,Micky van de Ven,Spurs,18,2,4.4,4.897816911199612,0.9324022245495194,97.0,High,4.792,5.003,0,1,0,1,BOU (A)
683,Omar Alderete,Sunderland,17,2,4.1,4.711142759445872,0.957034313819457,77.8,High,3.682,5.74,0,1,0,2,BRE (A)
283,Jean-Philippe Mateta,Crystal Palace,8,4,7.6,4.660171336789249,0.8943168237453916,93.9,High,4.385,4.935,0,1,0,3,AVL (H)
670,Robin Roefs,Sunderland,17,1,4.8,3.8767239000809983,0.9596710238599195,94.5,High,3.531,4.222,0,1,0,4,BRE (A)
